"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"[PASS] Điểm SEO: 66/100 | Đạt: 29/44 tiêu chí | Ngưỡng: 60%

KHÁ","54047","[Advanced] Kiểm tra SEO chuyên sâu: Phòng họp cho thuê theo giờ","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[PASS] Điểm SEO: 64/100 | Đạt: 28/44 tiêu chí | Ngưỡng: 60%

TRUNG BÌNH","56944","[Advanced] Kiểm tra SEO chuyên sâu: Cho thuê văn phòng cao cấp","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[PASS] Điểm SEO: 70/100 | Đạt: 42/60 tiêu chí | Ngưỡng: 70%

KHÁ","46260","Kiểm tra SEO Onpage: Chính sách chăm sóc","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CƠ BẢN CHO WEB","seo.spec.ts","",""
"[FAIL] Điểm SEO: 59/100 | Đạt: 26/44 tiêu chí | Ngưỡng: 60%

TRUNG BÌNH","50692","[Advanced] Kiểm tra SEO chuyên sâu: Văn phòng cho thuê","","2026-07-27","failed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[PASS] Điểm SEO: 64/100 | Đạt: 28/44 tiêu chí | Ngưỡng: 60%

TRUNG BÌNH","52134","[Advanced] Kiểm tra SEO chuyên sâu: Liên hệ","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"","3164","Kịch bản Test @smoke @regression","","2026-07-27","passed","2026-07-27","","example.spec.ts","",""
"[PASS] Điểm SEO: 70/100 | Đạt: 31/44 tiêu chí | Ngưỡng: 60%

KHÁ","51448","[Advanced] Kiểm tra SEO chuyên sâu: Chương trình huấn luyện tại tòa nhà BM Tower","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[PASS] Điểm SEO: 70/100 | Đạt: 44/63 tiêu chí | Ngưỡng: 70%

KHÁ","58003","Kiểm tra SEO Onpage: Chương trình huấn luyện tại tòa nhà BM Tower","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CƠ BẢN CHO WEB","seo.spec.ts","",""
"[PASS] Điểm SEO: 64/100 | Đạt: 28/44 tiêu chí | Ngưỡng: 60%

TRUNG BÌNH","50169","[Advanced] Kiểm tra SEO chuyên sâu: Văn phòng trọn gói","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[PASS] Điểm SEO: 77/100 | Đạt: 46/60 tiêu chí | Ngưỡng: 70%

TỐT","38616","Kiểm tra SEO Onpage: Chính sách bảo mật","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CƠ BẢN CHO WEB","seo.spec.ts","",""
"[PASS] Điểm SEO: 74/100 | Đạt: 46/62 tiêu chí | Ngưỡng: 70%

KHÁ","46742","Kiểm tra SEO Onpage: Setup dịch vụ văn phòng","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CƠ BẢN CHO WEB","seo.spec.ts","",""
"[FAIL] Điểm SEO: 68/100 | Đạt: 42/62 tiêu chí | Ngưỡng: 70%

KHÁ","48409","Kiểm tra SEO Onpage: Gắn kết đội ngũ","","2026-07-27","failed","2026-07-27","SEO TIÊU CHUẨN CƠ BẢN CHO WEB","seo.spec.ts","",""
