"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"[FAIL] Điểm SEO: 68/100 | Đạt: 43/63 tiêu chí | Ngưỡng: 70%

KHÁ","8567","Kiểm tra SEO Onpage: Giới thiệu","","2026-07-27","failed","2026-07-27","SEO TIÊU CHUẨN CƠ BẢN CHO WEB","seo.spec.ts","",""
"[PASS] Điểm SEO: 70/100 | Đạt: 31/44 tiêu chí | Ngưỡng: 60%

KHÁ","48374","[Advanced] Kiểm tra SEO chuyên sâu: Chính sách tư vấn","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[FAIL] Điểm SEO: 65/100 | Đạt: 40/62 tiêu chí | Ngưỡng: 70%

KHÁ","38870","Kiểm tra SEO Onpage: Hoạt động","","2026-07-27","failed","2026-07-27","SEO TIÊU CHUẨN CƠ BẢN CHO WEB","seo.spec.ts","",""
"[PASS] Điểm SEO: 64/100 | Đạt: 28/44 tiêu chí | Ngưỡng: 60%

TRUNG BÌNH","51648","[Advanced] Kiểm tra SEO chuyên sâu: Liên hệ","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[PASS] Điểm SEO: 73/100 | Đạt: 32/44 tiêu chí | Ngưỡng: 60%

KHÁ","46385","[Advanced] Kiểm tra SEO chuyên sâu: Thuyết trình đỉnh cao","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[PASS] Điểm SEO: 70/100 | Đạt: 42/60 tiêu chí | Ngưỡng: 70%

KHÁ","37188","Kiểm tra SEO Onpage: Chính sách chăm sóc","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CƠ BẢN CHO WEB","seo.spec.ts","",""
"[FAIL] Điểm SEO: 57/100 | Đạt: 25/44 tiêu chí | Ngưỡng: 60%

TRUNG BÌNH","31099","[Advanced] Kiểm tra SEO chuyên sâu: Hoạt động","","2026-07-27","failed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[FAIL] Điểm SEO: 67/100 | Đạt: 39/58 tiêu chí | Ngưỡng: 70%

KHÁ","48679","Kiểm tra SEO Onpage: Gắn kết đội ngũ","","2026-07-27","failed","2026-07-27","SEO TIÊU CHUẨN CƠ BẢN CHO WEB","seo.spec.ts","",""
"[FAIL] Điểm SEO: 66/100 | Đạt: 41/62 tiêu chí | Ngưỡng: 70%

KHÁ","23252","Kiểm tra SEO Onpage: Tiện ích","","2026-07-27","failed","2026-07-27","SEO TIÊU CHUẨN CƠ BẢN CHO WEB","seo.spec.ts","",""
"","60384","[Advanced] Kiểm tra SEO chuyên sâu: Dịch vụ","","2026-07-27","broken","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[FAIL] Điểm SEO: 57/100 | Đạt: 25/44 tiêu chí | Ngưỡng: 60%

TRUNG BÌNH","48018","[Advanced] Kiểm tra SEO chuyên sâu: Tiện ích","","2026-07-27","failed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[PASS] Điểm SEO: 61/100 | Đạt: 27/44 tiêu chí | Ngưỡng: 60%

TRUNG BÌNH","43397","[Advanced] Kiểm tra SEO chuyên sâu: Phòng họp cho thuê theo giờ","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[PASS] Điểm SEO: 73/100 | Đạt: 32/44 tiêu chí | Ngưỡng: 60%

KHÁ","46358","[Advanced] Kiểm tra SEO chuyên sâu: Chính sách bảo mật","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[PASS] Điểm SEO: 64/100 | Đạt: 28/44 tiêu chí | Ngưỡng: 60%

TRUNG BÌNH","57091","[Advanced] Kiểm tra SEO chuyên sâu: Cho thuê văn phòng cao cấp","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"","60498","[Advanced] Kiểm tra SEO chuyên sâu: Văn phòng cho thuê","","2026-07-27","broken","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[FAIL] Điểm SEO: 65/100 | Đạt: 40/62 tiêu chí | Ngưỡng: 70%

KHÁ","28107","Kiểm tra SEO Onpage: Văn phòng cho thuê","","2026-07-27","failed","2026-07-27","SEO TIÊU CHUẨN CƠ BẢN CHO WEB","seo.spec.ts","",""
"","60780","Kiểm tra SEO Onpage: Trang chủ (Home Page)","","2026-07-27","broken","2026-07-27","SEO TIÊU CHUẨN CƠ BẢN CHO WEB","seo.spec.ts","",""
"[PASS] Điểm SEO: 64/100 | Đạt: 28/44 tiêu chí | Ngưỡng: 60%

TRUNG BÌNH","53814","[Advanced] Kiểm tra SEO chuyên sâu: Văn phòng trọn gói","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[PASS] Điểm SEO: 77/100 | Đạt: 34/44 tiêu chí | Ngưỡng: 60%

TỐT","44248","[Advanced] Kiểm tra SEO chuyên sâu: Chính sách chăm sóc","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[PASS] Điểm SEO: 61/100 | Đạt: 27/44 tiêu chí | Ngưỡng: 60%

TRUNG BÌNH","49784","[Advanced] Kiểm tra SEO chuyên sâu: Giới thiệu","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[PASS] Điểm SEO: 73/100 | Đạt: 45/62 tiêu chí | Ngưỡng: 70%

KHÁ","54353","Kiểm tra SEO Onpage: Setup dịch vụ văn phòng","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CƠ BẢN CHO WEB","seo.spec.ts","",""
"[PASS] Điểm SEO: 72/100 | Đạt: 43/60 tiêu chí | Ngưỡng: 70%

KHÁ","27638","Kiểm tra SEO Onpage: Chương trình huấn luyện tại tòa nhà BM Tower","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CƠ BẢN CHO WEB","seo.spec.ts","",""
"[PASS] Điểm SEO: 74/100 | Đạt: 46/62 tiêu chí | Ngưỡng: 70%

KHÁ","43565","Kiểm tra SEO Onpage: Văn phòng trọn gói","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CƠ BẢN CHO WEB","seo.spec.ts","",""
"[PASS] Điểm SEO: 73/100 | Đạt: 32/44 tiêu chí | Ngưỡng: 60%

KHÁ","50863","[Advanced] Kiểm tra SEO chuyên sâu: Gắn kết đội ngũ","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[PASS] Điểm SEO: 75/100 | Đạt: 33/44 tiêu chí | Ngưỡng: 60%

KHÁ","44447","[Advanced] Kiểm tra SEO chuyên sâu: Chính sách hỗ trợ","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CHUYÊN SÂU (ADVANCED) — PHẦN B","seo-advanced.spec.ts","",""
"[PASS] Điểm SEO: 79/100 | Đạt: 49/62 tiêu chí | Ngưỡng: 70%

TỐT","54342","Kiểm tra SEO Onpage: Phòng họp cho thuê theo giờ","","2026-07-27","passed","2026-07-27","SEO TIÊU CHUẨN CƠ BẢN CHO WEB","seo.spec.ts","",""
